date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2016-09-28 21:00:00,130.733,131.026,131.271,130.467,130.844,131.135,131.3,130.498,325175
2016-09-29 21:00:00,131.026,130.96,132.43,130.67,131.135,131.085,132.453,130.699,379755
2016-09-30 21:00:00,130.96,131.301,131.946,130.413,131.085,131.629,131.99,130.441,423549
2016-10-02 21:00:00,131.301,130.663,130.878,130.49,131.629,130.915,131.077,130.743,435
2016-10-03 21:00:00,130.663,130.486,131.496,130.062,130.915,130.597,131.53,130.088,310210
2016-10-04 21:00:00,130.486,130.913,131.346,130.293,130.597,131.019,131.372,130.32,424203
2016-10-05 21:00:00,130.913,131.906,132.225,130.489,131.019,131.995,132.249,130.514,348122
2016-10-06 21:00:00,131.906,131.071,132.063,131.056,131.995,131.173,132.091,131.103,342963
2016-10-07 21:00:00,131.071,127.854,131.241,124.779,131.173,128.102,131.406,124.985,710891
2016-10-09 21:00:00,127.854,127.983,128.487,127.68,128.102,128.169,128.658,127.856,840
2016-10-10 21:00:00,127.983,128.027,128.604,127.475,128.169,128.118,128.627,127.502,291797
2016-10-11 21:00:00,128.027,125.379,128.37,124.817,128.118,125.546,128.393,124.846,489381
2016-10-12 21:00:00,125.379,127.134,127.695,125.288,125.546,127.278,127.722,125.354,496122
2016-10-13 21:00:00,127.134,127.034,127.467,125.912,127.278,127.115,127.502,125.939,450413
2016-10-14 21:00:00,127.034,126.879,127.926,126.672,127.115,127.003,127.947,126.692,412455
2016-10-16 21:00:00,126.879,126.83,126.877,126.469,127.003,126.883,127.195,126.657,944
2016-10-17 21:00:00,126.83,126.521,127.085,126.255,126.883,126.612,127.163,126.278,311515
2016-10-18 21:00:00,126.521,127.672,128.164,126.453,126.612,127.77,128.187,126.485,317732
2016-10-19 21:00:00,127.672,127.043,127.882,126.594,127.77,127.128,127.912,126.617,289720
2016-10-20 21:00:00,127.043,127.334,127.581,126.58,127.128,127.427,127.604,126.608,310836
2016-10-21 21:00:00,127.334,126.931,127.676,126.116,127.427,127.059,127.707,126.135,263796
2016-10-23 21:00:00,126.931,126.816,127.068,126.783,127.059,127.056,127.191,127.056,418
2016-10-24 21:00:00,126.816,127.478,127.566,126.611,127.056,127.546,127.594,126.633,223522
2016-10-25 21:00:00,127.478,126.999,127.938,126.592,127.546,127.089,127.962,126.615,331562
2016-10-26 21:00:00,126.999,127.931,127.983,126.626,127.089,127.969,128.004,126.651,331978
2016-10-27 21:00:00,127.931,128.007,128.416,127.414,127.969,128.119,128.444,127.437,369744
2016-10-28 21:00:00,128.007,127.576,128.275,127.423,128.119,127.724,128.297,127.446,450897
2016-10-30 21:00:00,127.576,127.096,127.314,126.667,127.724,127.275,127.415,126.782,2538
2016-10-31 21:00:00,127.096,128.31,128.491,127.07,127.275,128.357,128.514,127.276,327166
2016-11-01 21:00:00,128.31,127.49,129.027,127.121,128.357,127.543,129.047,127.143,380068
2016-11-02 21:00:00,127.49,127.064,127.504,126.717,127.543,127.125,127.586,126.739,450067
2016-11-03 21:00:00,127.064,128.288,128.911,126.479,127.125,128.346,128.935,126.504,468069
2016-11-04 21:00:00,128.288,129.016,129.446,128.203,128.346,129.146,129.467,128.284,375577
2016-11-06 22:00:00,129.016,129.585,130.092,129.29,129.146,129.726,130.279,129.383,4884
2016-11-07 22:00:00,129.585,129.452,130.243,129.157,129.726,129.54,130.296,129.344,350327
2016-11-08 22:00:00,129.452,130.097,130.348,129.261,129.54,130.28,130.371,129.285,324284
2016-11-09 22:00:00,130.097,131.054,131.713,126.694,130.28,131.129,131.737,126.748,993971
2016-11-10 22:00:00,131.054,134.072,134.317,130.279,131.129,134.161,134.341,130.305,705847
2016-11-11 22:00:00,134.072,134.204,134.911,133.424,134.161,134.452,134.933,133.443,635663
2016-11-13 22:00:00,134.204,134.239,134.544,134.229,134.452,134.47,134.792,134.452,1093
2016-11-14 22:00:00,134.239,135.327,135.614,134.089,134.47,135.509,135.657,134.228,553489
2016-11-15 22:00:00,135.327,135.969,136.556,134.176,135.509,136.059,136.594,134.202,533560
2016-11-16 22:00:00,135.969,135.666,136.757,135.623,136.059,135.773,136.785,135.65,461351
2016-11-17 22:00:00,135.666,136.634,136.89,134.986,135.773,136.847,136.933,135.008,487205
2016-11-18 22:00:00,136.634,136.841,137.578,135.399,136.847,137.138,137.604,135.429,507325
2016-11-20 22:00:00,136.841,136.877,137.063,136.567,137.138,136.96,137.171,136.759,705
2016-11-21 22:00:00,136.877,138.346,138.859,136.27,136.96,138.593,138.887,136.301,507178
2016-11-22 22:00:00,138.346,138.052,138.838,137.616,138.593,138.082,138.865,137.643,494655
2016-11-23 22:00:00,138.052,139.876,140.339,137.264,138.082,140.112,140.367,137.29,531764
2016-11-24 22:00:00,139.876,140.97,141.29,139.605,140.112,141.254,141.327,139.687,324930
2016-11-25 22:00:00,140.97,141.007,141.737,139.957,141.254,141.336,141.767,139.989,518829
2016-11-27 22:00:00,141.007,140.432,141.013,140.296,141.336,140.757,141.153,140.575,668
2016-11-28 22:00:00,140.432,138.928,140.927,138.851,140.757,139.046,141.018,138.886,598076
2016-11-29 22:00:00,138.928,140.348,141.367,138.508,139.046,140.418,141.391,138.53,544198
2016-11-30 22:00:00,140.348,143.075,143.25,139.967,140.418,143.177,143.278,139.999,658238
2016-12-01 22:00:00,143.075,143.59,145.185,142.632,143.177,143.717,145.212,142.661,607992
2016-12-02 22:00:00,143.59,144.34,144.652,142.904,143.717,144.65,144.688,142.933,448683
2016-12-04 22:00:00,144.34,143.59,144.239,143.178,144.65,143.843,144.531,143.779,1448
2016-12-05 22:00:00,143.59,144.872,146.03,142.501,143.843,145.003,146.055,142.607,445442
2016-12-06 22:00:00,144.872,144.489,145.619,144.151,145.003,144.595,145.646,144.182,302468
2016-12-07 22:00:00,144.489,143.575,144.791,142.987,144.595,143.702,144.819,143.016,283182
2016-12-08 22:00:00,143.575,143.483,144.457,143.075,143.702,143.571,144.493,143.106,417513
2016-12-09 22:00:00,143.483,144.82,145.121,143.329,143.571,145.143,145.161,143.431,289641
2016-12-11 22:00:00,144.82,145.09,145.126,144.728,145.143,145.18,145.265,144.833,941
2016-12-12 22:00:00,145.09,145.698,146.37,144.906,145.18,145.912,146.396,144.934,446949
2016-12-13 22:00:00,145.698,145.77,146.703,145.485,145.912,145.816,146.727,145.532,386794
2016-12-14 22:00:00,145.77,146.981,147.286,145.194,145.816,147.102,147.318,145.216,452754
2016-12-15 22:00:00,146.981,146.691,148.452,146.336,147.102,146.835,148.476,146.361,555326
2016-12-16 22:00:00,146.691,147.19,147.313,146.254,146.835,147.308,147.396,146.287,398901
2016-12-18 22:00:00,147.19,147.141,147.33,147.023,147.308,147.452,147.472,147.295,677
2016-12-19 22:00:00,147.141,145.076,147.347,144.52,147.452,145.196,147.473,144.547,390334
2016-12-20 22:00:00,145.076,145.692,146.35,144.913,145.196,145.81,146.375,144.948,399033
2016-12-21 22:00:00,145.692,145.204,145.868,144.887,145.81,145.29,145.912,144.91,360245
2016-12-22 22:00:00,145.204,144.308,145.575,144.302,145.29,144.419,145.61,144.336,313250
2016-12-23 22:00:00,144.308,143.966,144.482,143.477,144.419,144.299,144.54,143.51,267888
2016-12-27 22:00:00,143.966,143.98,144.254,143.442,144.299,144.163,144.299,143.607,221266
2016-12-28 22:00:00,143.98,143.316,144.694,142.996,144.163,143.393,144.721,143.028,295290
2016-12-29 22:00:00,143.316,142.819,143.316,142.163,143.393,143.015,143.468,142.192,340743
2016-12-30 22:00:00,142.819,144.278,144.604,142.684,143.015,144.607,144.633,142.727,502186
2017-01-03 22:00:00,144.278,144.062,145.392,143.512,144.607,144.162,145.415,143.545,414304
2017-01-04 22:00:00,144.062,144.42,144.945,143.678,144.162,144.598,144.977,143.703,443042
2017-01-05 22:00:00,144.42,143.152,144.65,142.484,144.598,143.39,144.68,142.516,619096
2017-01-06 22:00:00,143.152,143.547,144.046,142.962,143.39,143.857,144.074,143.002,435680
2017-01-08 22:00:00,143.547,143.312,143.404,143.233,143.857,143.375,143.539,143.352,429
2017-01-09 22:00:00,143.312,141.056,143.848,141.035,143.375,141.195,143.878,141.071,450408
2017-01-10 22:00:00,141.056,140.937,141.44,140.171,141.195,141.025,141.469,140.193,498645
2017-01-11 22:00:00,140.937,140.884,141.468,139.935,141.025,140.942,141.496,139.972,692708
2017-01-12 22:00:00,140.884,139.448,141.002,138.913,140.942,139.556,141.059,138.937,566580
2017-01-13 22:00:00,139.448,139.473,140.571,139.083,139.556,139.793,140.596,139.186,458398
2017-01-15 22:00:00,139.473,137.17,137.17,136.935,139.793,137.235,137.264,137.023,484
2017-01-16 22:00:00,137.17,137.484,138.147,136.446,137.235,137.686,138.172,136.484,344053
2017-01-17 22:00:00,137.484,139.794,140.133,137.053,137.686,139.846,140.157,137.079,616746
2017-01-18 22:00:00,139.794,140.486,140.671,139.128,139.846,140.643,140.703,139.153,489954
2017-01-19 22:00:00,140.486,141.744,142.166,140.361,140.643,141.783,142.193,140.421,553373
2017-01-20 22:00:00,141.744,141.772,142.065,141.16,141.783,141.923,142.091,141.188,534492
2017-01-22 22:00:00,141.772,141.394,141.546,141.189,141.923,141.527,141.625,141.337,1534
2017-01-23 22:00:00,141.394,141.245,142.079,140.75,141.527,141.33,142.101,140.777,493004
2017-01-24 22:00:00,141.245,142.417,142.506,140.767,141.33,142.524,142.539,140.794,449491
2017-01-25 22:00:00,142.417,143.046,143.702,141.82,142.524,143.143,143.73,141.846,443432
2017-01-26 22:00:00,143.046,144.152,144.52,142.874,143.143,144.292,144.546,142.907,472511
2017-01-27 22:00:00,144.152,144.358,144.776,143.992,144.292,144.675,144.804,144.02,432353
2017-01-29 22:00:00,144.358,144.354,144.402,144.033,144.675,144.534,144.576,144.178,1774
2017-01-30 22:00:00,144.354,142.013,144.613,141.663,144.534,142.094,144.641,141.689,419008
2017-01-31 22:00:00,142.013,141.833,142.457,140.442,142.094,141.951,142.482,140.466,533817
2017-02-01 22:00:00,141.833,143.246,144.123,141.642,141.951,143.438,144.148,141.718,479015
2017-02-02 22:00:00,143.246,141.272,143.522,140.754,143.438,141.426,143.564,140.773,478890
2017-02-03 22:00:00,141.272,140.449,141.973,140.371,141.426,140.781,141.995,140.399,430759
2017-02-05 22:00:00,140.449,140.367,140.576,140.189,140.781,140.548,140.798,140.35,1759
2017-02-06 22:00:00,140.367,139.237,140.755,139.198,140.548,139.4,140.781,139.234,375803
2017-02-07 22:00:00,139.237,140.513,140.6,138.532,139.4,140.785,140.786,138.557,377280
2017-02-08 22:00:00,140.513,140.316,140.679,139.797,140.785,140.392,140.704,139.821,308862
2017-02-09 22:00:00,140.316,141.461,141.805,140.031,140.392,141.51,141.833,140.129,288144
2017-02-10 22:00:00,141.461,141.281,142.364,141.005,141.51,141.586,142.401,141.043,275421
2017-02-13 22:00:00,141.281,142.451,142.613,141.696,141.586,142.496,142.646,141.821,209955
2017-02-14 22:00:00,142.451,142.433,142.706,140.958,142.496,142.484,142.737,141.044,289648
2017-02-15 22:00:00,142.433,142.248,142.802,141.83,142.484,142.301,142.835,141.863,246346
2017-02-16 22:00:00,142.248,141.397,142.453,141.238,142.301,141.478,142.485,141.273,228065
2017-02-17 22:00:00,141.397,140.049,141.936,139.618,141.478,140.14,141.963,139.655,290159
2017-02-19 22:00:00,140.049,139.999,140.06,139.952,140.14,140.152,140.329,140.116,104
2017-02-20 22:00:00,139.999,140.915,141.254,139.984,140.152,141.048,141.28,140.102,176237
2017-02-21 22:00:00,140.915,141.778,141.856,140.805,141.048,141.835,141.888,140.877,259780
2017-02-22 22:00:00,141.778,141.043,142.029,140.472,141.835,141.103,142.057,140.495,331415
2017-02-23 22:00:00,141.043,141.41,141.541,140.667,141.103,141.454,141.577,140.713,164842
2017-02-24 22:00:00,141.41,139.726,141.764,139.403,141.454,139.846,141.787,139.433,282533
2017-02-26 22:00:00,139.726,139.78,139.847,139.658,139.846,139.953,140.073,139.925,79
2017-02-27 22:00:00,139.78,140.222,140.364,139.003,139.953,140.268,140.456,139.037,287808
2017-02-28 22:00:00,140.222,139.567,140.318,138.833,140.268,139.646,140.388,138.851,302997
2017-03-01 22:00:00,139.567,139.784,140.728,139.504,139.646,139.831,140.754,139.592,365511
2017-03-02 22:00:00,139.784,140.33,140.736,139.745,139.831,140.377,140.778,139.797,267583
2017-03-03 22:00:00,140.33,140.182,140.499,139.597,140.377,140.287,140.618,139.62,352372
2017-03-05 22:00:00,140.182,139.842,139.986,139.766,140.287,140.005,140.122,139.912,193
2017-03-06 22:00:00,139.842,139.379,140.301,139.268,140.005,139.406,140.334,139.296,252455
2017-03-07 22:00:00,139.379,139.059,139.632,138.721,139.406,139.098,139.653,138.746,250360
2017-03-08 22:00:00,139.059,139.179,139.657,138.432,139.098,139.219,139.683,138.454,280999
2017-03-09 22:00:00,139.179,139.781,140.023,138.911,139.219,139.821,140.061,139.094,335867
2017-03-10 21:00:00,139.781,139.584,140.532,139.506,139.821,139.837,140.554,139.58,299453
2017-03-12 21:00:00,139.584,139.429,139.566,139.343,139.837,139.73,139.738,139.49,349
2017-03-13 21:00:00,139.429,140.35,140.487,139.261,139.73,140.395,140.51,139.475,286546
2017-03-14 21:00:00,140.35,139.457,140.412,139.15,140.395,139.501,140.471,139.172,284189
2017-03-15 21:00:00,139.457,139.337,140.598,138.978,139.501,139.405,140.672,139.173,353421
2017-03-16 21:00:00,139.337,140.009,140.178,138.556,139.405,140.087,140.207,138.58,349490
2017-03-17 21:00:00,140.009,139.638,140.46,139.151,140.087,139.761,140.481,139.174,276982
2017-03-19 21:00:00,139.638,139.454,139.629,139.374,139.761,139.763,139.767,139.576,282
2017-03-20 21:00:00,139.454,139.101,140.136,138.888,139.763,139.139,140.164,138.914,227342
2017-03-21 21:00:00,139.101,139.392,140.409,138.907,139.139,139.43,140.434,138.934,347214
2017-03-22 21:00:00,139.392,138.756,139.492,137.744,139.43,138.792,139.572,137.788,374581
2017-03-23 21:00:00,138.756,138.864,139.322,138.291,138.792,138.902,139.345,138.311,364179
2017-03-24 21:00:00,138.864,138.828,139.16,138.298,138.902,138.933,139.178,138.324,318466
2017-03-26 21:00:00,138.828,138.37,138.533,138.2,138.933,138.666,138.785,138.333,433
2017-03-27 21:00:00,138.37,138.963,139.1,138.042,138.666,138.999,139.124,138.066,295784
2017-03-28 21:00:00,138.963,138.388,139.391,138.043,138.999,138.428,139.414,138.069,283909
2017-03-29 21:00:00,138.388,138.083,138.501,137.51,138.428,138.123,138.545,137.539,315360
2017-03-30 21:00:00,138.083,139.559,139.602,137.741,138.123,139.602,139.624,137.763,275647
2017-03-31 21:00:00,139.559,139.755,140.083,138.969,139.602,139.892,140.108,138.995,310497
2017-04-02 21:00:00,139.755,139.662,139.867,139.597,139.892,139.959,140.0,139.747,316
2017-04-03 21:00:00,139.662,138.448,139.895,138.293,139.959,138.494,139.977,138.315,268351
2017-04-04 21:00:00,138.448,137.745,138.5,137.08,138.494,137.779,138.554,137.103,284594
2017-04-05 21:00:00,137.745,138.184,139.036,137.451,137.779,138.223,139.072,137.473,316385
2017-04-06 21:00:00,138.184,138.156,138.709,137.716,138.223,138.195,138.731,137.738,291794
2017-04-07 21:00:00,138.156,137.369,138.335,136.836,138.195,137.555,138.36,137.037,390955
2017-04-09 21:00:00,137.369,137.335,137.617,137.262,137.555,137.664,137.906,137.52,145
2017-04-10 21:00:00,137.335,137.719,138.261,137.326,137.664,137.754,138.284,137.454,207786
2017-04-11 21:00:00,137.719,136.912,137.749,136.82,137.754,136.952,137.876,136.863,270169
2017-04-12 21:00:00,136.912,136.689,137.322,136.517,136.952,136.743,137.387,136.541,305607
2017-04-13 21:00:00,136.689,136.371,137.114,136.33,136.743,136.408,137.136,136.361,274231
2017-04-14 21:00:00,136.371,135.912,136.62,135.86,136.408,136.181,136.704,136.013,79590
2017-04-16 21:00:00,135.912,136.159,136.417,136.101,136.181,136.419,136.55,136.23,295
2017-04-17 21:00:00,136.159,136.802,136.973,135.588,136.419,136.849,136.997,135.618,160912
2017-04-18 21:00:00,136.802,139.264,139.967,136.137,136.849,139.32,140.166,136.162,349931
2017-04-19 21:00:00,139.264,139.074,140.187,138.923,139.32,139.126,140.208,138.948,285790
2017-04-20 21:00:00,139.074,140.02,140.334,138.922,139.126,140.1,140.358,139.066,273994
2017-04-21 21:00:00,140.02,139.569,140.145,139.181,140.1,139.853,140.244,139.22,249395
2017-04-23 21:00:00,139.569,141.885,142.277,140.92,139.853,142.324,142.439,141.123,8024
2017-04-24 21:00:00,141.885,140.396,141.684,140.185,142.324,140.461,141.988,140.209,296439
2017-04-25 21:00:00,140.396,142.59,142.643,140.05,140.461,142.637,142.682,140.075,263465
2017-04-26 21:00:00,142.59,142.666,143.497,142.325,142.637,142.728,143.523,142.352,337524
2017-04-27 21:00:00,142.666,143.54,143.885,142.552,142.728,143.592,143.911,142.611,281330
2017-04-28 21:00:00,143.54,144.329,144.488,143.294,143.592,144.455,144.509,143.322,269640
2017-04-30 21:00:00,144.329,143.835,144.076,143.753,144.455,144.071,144.273,143.98,205
2017-05-01 21:00:00,143.835,144.084,144.616,143.802,144.071,144.175,144.643,143.827,178285
2017-05-02 21:00:00,144.084,144.92,145.111,144.033,144.175,144.968,145.133,144.112,221636
2017-05-03 21:00:00,144.92,145.045,145.351,144.513,144.968,145.126,145.373,144.536,228852
2017-05-04 21:00:00,145.045,145.292,145.725,144.642,145.126,145.374,145.744,144.67,251614
2017-05-05 21:00:00,145.292,146.164,146.426,144.801,145.374,146.418,146.477,144.823,263124
2017-05-07 21:00:00,146.164,146.567,146.655,146.27,146.418,146.776,146.782,146.365,1826
2017-05-08 21:00:00,146.567,146.535,146.662,145.649,146.776,146.595,146.841,145.669,257902
2017-05-09 21:00:00,146.535,147.448,147.872,146.435,146.595,147.497,147.893,146.46,258320
2017-05-10 21:00:00,147.448,147.857,148.103,147.115,147.497,147.903,148.126,147.137,274961
2017-05-11 21:00:00,147.857,146.728,147.948,146.12,147.903,146.779,148.024,146.16,261499
2017-05-12 21:00:00,146.728,145.985,146.793,145.797,146.779,146.103,146.819,145.819,249179
2017-05-14 21:00:00,145.985,145.669,145.872,145.623,146.103,145.888,146.036,145.764,484
2017-05-15 21:00:00,145.669,146.712,146.997,145.783,145.888,146.758,147.019,145.875,227443
2017-05-16 21:00:00,146.712,146.116,147.1,145.813,146.758,146.156,147.139,145.835,277533
2017-05-17 21:00:00,146.116,143.716,146.104,143.623,146.156,143.763,146.21,143.663,380350
2017-05-18 21:00:00,143.716,144.254,144.823,143.331,143.763,144.33,144.847,143.392,492105
2017-05-19 21:00:00,144.254,144.981,145.379,143.82,144.33,145.093,145.401,143.844,299685
2017-05-21 21:00:00,144.981,144.175,144.697,143.972,145.093,144.421,144.86,144.074,1027
2017-05-22 21:00:00,144.175,144.659,145.078,144.125,144.421,144.733,145.103,144.146,251564
2017-05-23 21:00:00,144.659,144.875,145.138,143.756,144.733,144.94,145.181,143.78,331858
2017-05-24 21:00:00,144.875,144.635,145.409,144.5,144.94,144.696,145.43,144.526,278036
2017-05-25 21:00:00,144.635,144.713,145.426,144.48,144.696,144.791,145.473,144.568,244541
2017-05-26 21:00:00,144.713,142.494,144.749,142.122,144.791,142.613,144.832,142.14,275546
2017-05-28 21:00:00,142.494,142.296,142.434,142.271,142.613,142.597,142.599,142.446,48
2017-05-29 21:00:00,142.296,142.818,143.075,142.278,142.597,142.926,143.096,142.401,135866
2017-05-30 21:00:00,142.818,142.496,143.089,141.813,142.926,142.558,143.116,141.847,246315
2017-05-31 21:00:00,142.496,142.745,142.905,141.473,142.558,142.819,142.926,141.504,296396
2017-06-01 21:00:00,142.745,143.411,143.702,142.505,142.819,143.473,143.724,142.536,273184
2017-06-02 21:00:00,143.411,142.311,143.944,142.008,143.473,142.424,143.968,142.037,285068
2017-06-04 21:00:00,142.311,141.859,141.914,141.715,142.424,142.028,142.095,141.78,1097
2017-06-05 21:00:00,141.859,142.528,143.092,141.867,142.028,142.583,143.116,141.982,209698
2017-06-06 21:00:00,142.528,141.216,142.651,140.71,142.583,141.271,142.702,140.728,282293
2017-06-07 21:00:00,141.216,142.316,142.372,140.731,141.271,142.368,142.4,140.76,289415
2017-06-08 21:00:00,142.316,142.488,142.759,141.736,142.368,142.576,142.783,141.762,304891
2017-06-09 21:00:00,142.488,140.542,141.151,139.522,142.576,140.658,141.196,139.548,491618
2017-06-11 21:00:00,140.542,140.233,140.287,140.055,140.658,140.349,140.469,140.241,876
2017-06-12 21:00:00,140.233,139.175,140.795,138.665,140.349,139.224,140.827,138.687,246097
2017-06-13 21:00:00,139.175,140.328,140.39,138.945,139.224,140.373,140.415,139.065,239728
2017-06-14 21:00:00,140.328,139.696,140.897,139.101,140.373,139.758,140.92,139.126,385043
2017-06-15 21:00:00,139.696,141.505,141.578,139.186,139.758,141.544,141.606,139.204,341052
2017-06-16 21:00:00,141.505,141.626,142.328,141.343,141.544,141.688,142.356,141.374,268424
2017-06-18 21:00:00,141.626,141.475,141.679,141.108,141.688,141.66,141.858,141.232,370
2017-06-19 21:00:00,141.475,142.037,142.332,141.324,141.66,142.087,142.358,141.436,225657
2017-06-20 21:00:00,142.037,140.696,142.537,140.581,142.087,140.732,142.561,140.602,266348
2017-06-21 21:00:00,140.696,141.118,141.753,139.841,140.732,141.162,141.774,139.863,265990
2017-06-22 21:00:00,141.118,141.172,141.223,140.46,141.162,141.205,141.274,140.483,245750
2017-06-23 21:00:00,141.172,141.535,141.883,141.004,141.205,141.587,141.91,141.032,197821
2017-06-25 21:00:00,141.535,141.506,141.679,141.363,141.587,141.766,141.841,141.465,242
2017-06-26 21:00:00,141.506,142.294,142.36,141.477,141.766,142.339,142.385,141.665,206240
2017-06-27 21:00:00,142.294,143.929,144.213,141.956,142.339,143.98,144.248,141.977,279908
2017-06-28 21:00:00,143.929,145.164,145.512,143.259,143.98,145.228,145.538,143.285,391830
2017-06-29 21:00:00,145.164,145.848,146.528,145.095,145.228,145.905,146.55,145.137,362261
2017-06-30 21:00:00,145.848,146.382,146.544,145.131,145.905,146.538,146.573,145.154,396873
2017-07-02 21:00:00,146.382,145.758,145.971,145.464,146.538,145.852,146.273,145.739,513
2017-07-03 21:00:00,145.758,146.711,146.927,145.697,145.852,146.761,146.954,145.912,274243
2017-07-04 21:00:00,146.711,146.332,146.827,145.972,146.761,146.511,147.04,146.003,258442
2017-07-05 21:00:00,146.332,146.458,146.796,146.003,146.511,146.498,146.819,146.032,324207
2017-07-06 21:00:00,146.458,146.832,147.258,146.044,146.498,146.874,147.312,146.072,330793
2017-07-07 21:00:00,146.832,146.763,147.604,146.399,146.874,146.832,147.633,146.482,429805
2017-07-09 21:00:00,146.763,146.631,146.764,146.569,146.832,146.78,146.928,146.714,243
2017-07-10 21:00:00,146.631,146.86,147.445,146.617,146.78,146.912,147.468,146.721,350533
2017-07-11 21:00:00,146.86,146.356,147.766,146.158,146.912,146.428,147.799,146.19,399182
2017-07-12 21:00:00,146.356,145.788,146.413,145.26,146.428,145.844,146.474,145.283,462557
2017-07-13 21:00:00,145.788,146.559,146.865,145.543,145.844,146.591,146.897,145.565,353491
2017-07-14 21:00:00,146.559,147.414,147.567,146.004,146.591,147.531,147.608,146.028,323969
2017-07-16 21:00:00,147.414,147.305,147.478,147.295,147.531,147.405,147.627,147.387,148
2017-07-17 21:00:00,147.305,146.999,147.601,146.753,147.405,147.035,147.629,146.774,389015
2017-07-18 21:00:00,146.999,146.101,147.319,145.391,147.035,146.144,147.347,145.414,512638
2017-07-19 21:00:00,146.101,145.743,146.322,145.251,146.144,145.783,146.344,145.269,384007
2017-07-20 21:00:00,145.743,145.15,146.274,144.694,145.783,145.184,146.305,144.712,535480
2017-07-21 21:00:00,145.15,144.386,145.322,144.05,145.184,144.436,145.346,144.073,447068
2017-07-23 21:00:00,144.386,144.375,144.45,144.278,144.436,144.438,144.535,144.393,100
2017-07-24 21:00:00,144.375,144.732,145.01,144.018,144.438,144.768,145.038,144.043,410405
2017-07-25 21:00:00,144.732,145.687,145.887,144.458,144.768,145.77,145.91,144.477,453855
2017-07-26 21:00:00,145.687,145.861,146.408,145.477,145.77,145.893,146.48,145.503,531875
2017-07-27 21:00:00,145.861,145.348,146.552,145.121,145.893,145.428,146.576,145.144,623877
2017-07-28 21:00:00,145.348,145.359,145.77,145.003,145.428,145.426,145.791,145.026,574120
2017-07-30 21:00:00,145.359,145.164,145.354,145.077,145.426,145.338,145.458,145.244,106
2017-07-31 21:00:00,145.164,145.65,145.84,144.812,145.338,145.682,145.866,144.829,503955
2017-08-01 21:00:00,145.65,145.741,146.158,145.402,145.682,145.791,146.185,145.423,536908
2017-08-02 21:00:00,145.741,146.432,146.752,145.581,145.791,146.474,146.777,145.72,501587
2017-08-03 21:00:00,146.432,144.557,146.782,144.376,146.474,144.603,146.817,144.407,521426
2017-08-04 21:00:00,144.557,144.263,145.265,144.225,144.603,144.327,145.388,144.245,460168
2017-08-06 21:00:00,144.263,144.238,144.465,144.169,144.327,144.465,144.589,144.277,304
2017-08-07 21:00:00,144.238,144.301,144.712,144.18,144.465,144.336,144.73,144.198,376537
2017-08-08 21:00:00,144.301,143.359,144.457,143.169,144.336,143.401,144.48,143.2,393865
2017-08-09 21:00:00,143.359,143.115,143.372,142.265,143.401,143.166,143.429,142.291,365383
2017-08-10 21:00:00,143.115,141.72,143.329,141.639,143.166,141.771,143.355,141.663,353802
2017-08-11 21:00:00,141.72,142.012,142.071,141.255,141.771,142.082,142.139,141.268,496321
2017-08-13 21:00:00,142.012,141.812,142.017,141.757,142.082,142.008,142.098,141.911,96
2017-08-14 21:00:00,141.812,142.139,142.733,141.737,142.008,142.171,142.755,141.891,432257
2017-08-15 21:00:00,142.139,142.403,143.185,141.966,142.171,142.453,143.209,141.986,516448
2017-08-16 21:00:00,142.403,142.02,143.09,141.717,142.453,142.077,143.112,141.74,320517
2017-08-17 21:00:00,142.02,140.972,142.066,140.848,142.077,141.025,142.128,140.87,371258
2017-08-18 21:00:00,140.972,140.528,141.086,139.78,141.025,140.59,141.108,139.804,393150
2017-08-20 21:00:00,140.528,140.515,140.698,140.466,140.59,140.729,140.866,140.53,142
2017-08-21 21:00:00,140.515,140.527,140.84,140.098,140.729,140.562,140.865,140.122,258862
2017-08-22 21:00:00,140.527,140.471,141.035,140.056,140.562,140.507,141.057,140.075,244486
2017-08-23 21:00:00,140.471,139.527,140.787,139.431,140.507,139.572,140.812,139.452,274036
2017-08-24 21:00:00,139.527,140.207,140.432,139.298,139.572,140.262,140.453,139.321,262803
2017-08-25 21:00:00,140.207,140.693,140.841,140.126,140.262,140.918,140.918,140.163,301856
2017-08-27 21:00:00,140.693,141.036,141.373,140.811,140.918,141.22,141.554,140.935,1128
2017-08-28 21:00:00,141.036,141.242,141.412,140.429,141.22,141.324,141.435,140.456,197641
2017-08-29 21:00:00,141.242,141.736,141.993,140.006,141.324,141.836,142.014,140.031,437120
2017-08-30 21:00:00,141.736,142.451,142.77,141.554,141.836,142.511,142.791,141.599,322284
2017-08-31 21:00:00,142.451,142.158,142.897,141.54,142.511,142.234,142.919,141.563,347475
2017-09-01 21:00:00,142.158,142.742,143.001,142.003,142.234,142.894,143.066,142.12,323541
2017-09-03 21:00:00,142.742,141.903,141.903,141.256,142.894,142.026,142.061,141.408,1880
2017-09-04 21:00:00,141.903,141.795,142.491,141.516,142.026,142.019,142.513,141.602,194376
2017-09-05 21:00:00,141.795,141.759,141.925,141.18,142.019,141.84,141.948,141.206,352054
2017-09-06 21:00:00,141.759,142.382,142.679,141.359,141.84,142.538,142.698,141.384,342122
2017-09-07 21:00:00,142.382,142.034,142.674,141.48,142.538,142.149,142.694,141.502,386361
