date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty,accum_dist,atr,cmo,cmf,cci,ema_fast,ema_slow,hma_fast,hma_slow,mfi,obv,sma,percent_k,percent_d,smoothed_ma,true_range,ulti_osc,volatility,rsi,williams
2016-06-16 21:00:00,150.548,148.037,150.639,145.38,150.615,148.119,150.721,145.412,607614,20448400.61427829,6.562302973600618,-70.08374241986715,0.07698829157220237,-18.260357106455427,150.76544051089644,152.7878170722041,148.78577777777778,149.9718964052288,29.2655622086982,-9196855.0,152.71919999999997,0.0,0.03922805910501181,154.2251995853764,-67.76303574743999,21.911920638894177,0.37167508784867526,22.75685765322453,-67.76303574743999
2016-06-17 21:00:00,148.037,149.399,149.913,147.915,148.119,149.654,149.946,148.096,469744,20769857.859683696,6.7149726762405555,-58.96005757466709,0.06242657645139177,-11.51023404857002,150.32719699543375,152.17957464134,148.43455740740742,149.17527328431376,39.84417875931637,-8727111.0,152.1446,0.18976387686982282,0.10248268472828607,153.76807962683876,-65.57077364715292,21.66906222643236,0.3748322754838213,32.06226978883038,-65.57077364715292
2016-06-19 21:00:00,149.399,151.315,151.468,149.394,149.654,151.782,151.786,150.155,1699,20771548.52614599,6.753575408616499,-28.0515665796343,0.08851614048383218,-1.4433799216135226,150.5428316199917,151.97422175311797,149.59313518518522,148.91329248366014,39.50206413872942,-8725412.0,151.702,0.515842839036757,0.23520223863552658,153.5694716641549,-62.531598566103476,23.357716741721376,0.4436850478382211,42.69591149444781,-62.531598566103476
2016-06-20 21:00:00,151.315,152.495,153.631,150.87,151.782,152.962,153.664,150.96,485231,21004832.660761375,6.757817867754849,-14.873200822481172,0.19747291764616284,4.867869539559398,151.09355072930794,151.99924504930317,151.3910462962963,149.23032066993466,43.54389286631589,-8240181.0,151.4762,0.712625073572689,0.4727439298264229,153.5087244977394,-60.84634170725091,25.310134298681515,0.5113469831913843,47.73603542036203,-60.84634170725091
2016-06-21 21:00:00,152.495,153.349,154.385,151.687,152.962,153.536,154.416,151.939,475146,21142369.87594103,6.623736080979364,8.408091468777362,0.18694752055996877,8.4720010293657,151.6712973554474,152.11514299289587,153.1749111111111,150.01523905228765,54.68582990678085,-7765035.0,151.3383,1.0,0.742822637536482,153.51145204796546,-60.02656421828361,24.149879958303707,0.5811587250423328,50.10782115253787,-60.02656421828361
2016-06-22 21:00:00,153.349,153.46,154.571,152.841,153.536,153.643,154.605,152.874,443245,21092949.722850334,6.513762472881428,9.855453350854122,0.20880013340737402,9.847350892996412,152.17456875439893,152.27451311096345,154.25419444444444,151.01017851307193,65.05232852480913,-7321790.0,151.4446,1.0,0.9042083578575629,153.52460684316893,-59.87374855396392,24.362182555488225,0.544967333650656,50.572413319772075,-59.87374855396392
2016-06-23 21:00:00,153.46,157.652,158.224,153.239,153.643,158.216,158.478,153.406,506562,21547177.636099543,6.872086225593287,42.50229990800375,0.2865237258466622,20.04455167401745,153.8039254108694,153.04573330542192,156.26705555555554,152.61882933006535,75.19821811774062,-6815228.0,152.01440000000002,1.0,1.0,153.99374615885202,-53.34266413402076,28.107256520736613,0.35415137241243444,65.72754083772861,-53.34266413402076
2016-06-24 21:00:00,157.652,139.595,160.108,133.203,158.216,140.352,160.243,133.374,620286,21249073.75735452,7.9712776030339585,-30.50027240970415,0.16127434169251023,-25.32671363699512,150.4619554236477,151.27609651155547,151.32801481481482,152.13616748366013,66.42001452992284,-7435514.0,150.87480000000002,0.0,0.6666666666666666,152.62957154296683,-78.85573915651464,29.49881024698956,0.21499395559727022,28.199103191561647,-78.85573915651464
2016-06-26 21:00:00,139.595,136.059,137.456,135.966,140.352,136.371,137.633,136.3,1800,21247465.505291503,9.358649842730564,-41.361286950461675,0.23806594891352348,-51.39763890438286,146.9269517723336,149.1583812169247,142.55470925925928,149.70655294117643,65.5893543084026,-7437314.0,149.52500000000003,0.0,0.3333333333333333,151.00371438867015,-84.54133877947413,21.96286868615405,0.15272768255703356,24.706175599648844,-84.54133877947413
2016-06-27 21:00:00,136.059,134.759,137.811,133.323,136.371,134.964,137.912,133.364,521499,21092896.320594933,10.74798485845751,-39.44646016372303,0.15885327268799096,-50.820977866013834,143.76374595728976,147.11658733899355,135.28948703703705,145.92686078431373,61.31982275374953,-7958813.0,147.95990000000003,0.0,0.0,149.3997429498031,-86.55079335608906,18.030234736895114,0.1254166785162367,23.560156470449996,-86.55079335608906
2016-06-28 21:00:00,134.759,137.069,137.445,134.269,134.964,137.181,137.473,134.308,402511,21421136.72849383,11.998386372611762,-36.651876230495645,0.24765904169299552,-42.51519871660205,141.7991996179918,145.62212778595963,131.86129444444444,141.9223786764706,72.47578908095066,-7556302.0,146.86610000000002,0.09534663684844366,0.031782212282814554,148.1778686548228,-83.38450991873633,16.54763373673029,0.11535267642330643,29.30164789240993,-83.38450991873633
2016-06-29 21:00:00,137.069,138.011,139.006,135.859,137.181,138.177,139.043,135.893,451076,21624192.527858905,13.12374773535059,-41.35384054226577,0.21855273670368128,-32.40462996254318,140.48622992850156,144.48181512816944,132.88725,138.66315882352941,70.81026564703811,-7105226.0,145.7184,0.13818166179253366,0.07784276621365911,147.17778178934051,-81.96203887516246,15.092256584643485,0.11096429740977258,31.856583566450198,-81.96203887516246
2016-06-30 21:00:00,138.011,137.279,138.833,135.885,138.177,137.471,138.865,135.918,527456,21652650.45252806,14.13657296181553,-47.77486507324589,0.19867852941276185,-28.03595754767343,139.26415952821102,143.38077530173848,135.1164296296296,136.1827593137255,59.54726818481478,-7632682.0,144.2873,0.10781868226389145,0.11378232696828959,146.20710361040645,-82.97033662291663,14.167267699401423,0.110155571989401,30.97495783666372,-82.97033662291663
2016-07-01 21:00:00,137.279,135.695,137.668,135.695,137.471,136.236,137.709,135.786,371987,21454760.33240325,15.048115665633977,-52.28797678776523,0.10411213514212354,-25.029746489355656,137.99310259954424,142.25543882355308,136.29787037037033,134.33951560457518,52.83346749907333,-8004669.0,142.6147,0.05470497161534452,0.10023510522392322,145.20999324936582,-84.73414358959712,12.176085658879973,0.11312306398047046,29.393850734429904,-84.73414358959712
2016-07-03 21:00:00,135.695,135.824,135.904,135.642,136.236,136.039,136.128,135.803,246,21454871.60009556,15.86850409907058,-53.062454786592724,0.08123958817203074,-20.470802506065553,136.7968200966581,141.27019714120468,136.45154259259257,133.12277769607846,42.89310361741496,-8004915.0,140.86499999999998,0.04623258214347102,0.069585412007569,144.29289392442922,-85.01549579399878,9.222708002776367,0.12281784957217676,29.13030718598884,-85.01549579399878
2016-07-04 21:00:00,135.824,136.142,136.801,135.811,136.039,136.414,136.84,135.872,236156,21483171.28604596,16.606853689163522,-75.23638622403207,0.10721612669916691,-12.026040074134219,136.5764329339798,140.43817294535307,136.20732407407408,132.7679200980392,35.31174422247382,-7768759.0,139.1421,0.062360227077240156,0.05443259361201857,143.5050045319863,-84.47992687699055,9.845164804015937,0.1457788391050707,30.449232976692812,-84.47992687699055
2016-07-05 21:00:00,136.142,132.416,136.242,132.019,136.414,132.549,136.452,132.051,384716,21185521.211063005,15.72646832024717,-52.09293010214303,-0.10280951539998615,-13.579570226348562,135.55011775450404,139.2241954896778,134.5795185185185,132.52500130718954,24.492923226769918,-8153475.0,136.5754,0.0,0.036197603073570395,142.40940407878767,-89.99985718162212,9.727561856969423,0.49136813056165424,25.099819882465624,-89.99985718162212
2016-07-06 21:00:00,132.416,130.956,132.501,128.593,132.549,131.053,132.584,128.828,519795,21281564.270168435,14.866221488222452,-42.564430926844985,0.009507817360875234,-19.474534195998295,134.41636998695347,137.9213947615173,132.29766481481485,132.11049665032678,25.905671846250684,-8673270.0,135.6455,0.0,0.02078674235908005,141.2737636709089,-92.13642011454034,10.299113181166794,0.4478959697316469,23.336598214535584,-92.13642011454034
2016-07-07 21:00:00,130.956,129.994,131.943,129.569,131.053,130.201,131.967,129.597,380321,21095094.649071384,14.177199339400206,-39.89446352290818,-0.04014235246513648,-17.94133333845456,133.23977704560284,136.61692153921163,130.31089999999998,131.39505816993466,27.1218913063083,-9053591.0,135.02849999999998,0.0,0.0,140.166487303818,-93.35323269398307,10.062309566580382,0.3581280275929738,22.343366868004793,-93.35323269398307
2016-07-08 21:00:00,129.994,130.001,130.903,129.641,130.201,130.4,131.085,129.673,379429,21106380.78079943,13.557079405460184,-68.34996472129838,0.0036906385414683797,-16.743898020993363,132.34148521937712,135.47131798116627,129.19515925925927,130.54481315359476,24.505185260769622,-8674162.0,134.5721,0.02494984954864748,0.008316616516215828,139.18983857343622,-93.06902412202402,11.410767192557161,0.3170953792724671,23.191749393039842,-93.06902412202402
2016-07-10 21:00:00,130.001,130.147,130.443,129.802,130.4,130.471,130.545,129.972,744,21106932.61326016,12.998971464914167,-85.66029346376146,-0.09662093025292333,-14.581551998316561,131.68529054968198,134.45961000496038,129.1275111111111,129.81986135620917,11.180252182551001,-8673418.0,133.90109999999999,0.03385155466399326,0.019600468070880245,138.3179547160926,-92.96762307373712,10.868925959977734,0.3077636654972541,23.522962091060734,-92.96762307373712
2016-07-11 21:00:00,130.147,133.368,133.752,130.123,130.471,133.692,133.775,130.212,329126,21420724.64862362,12.426074318422751,-32.82946746590208,-0.06500621066592384,-3.6404053293166827,132.04381004084559,134.00303556543489,130.79057962962963,129.7295137254902,0.029891484659458456,-8344292.0,133.45260000000002,0.4801925722145817,0.17966465880907415,137.85535924448334,-88.36744312258101,14.514772327250553,0.3469488073422684,37.178201967382314,-88.36744312258101
2016-07-12 21:00:00,133.368,138.621,139.467,132.99,133.692,138.751,139.492,133.02,430254,21752456.332801618,12.038466886580476,16.400391261819454,0.032909105747266305,14.540494795354226,133.62748539157852,134.20427439306238,134.69738148148147,130.76718439542486,10.473218936747102,-7914038.0,133.58059999999998,1.0,0.5046813756261916,137.944923320035,-81.14226138619517,20.156385672391664,0.3225080034643727,52.10298872938741,-81.14226138619517
2016-07-13 21:00:00,138.621,137.296,139.51,136.898,138.751,137.391,139.531,136.925,406100,21491592.403407905,11.68962019792243,8.194932719117483,0.012009595073002888,17.426988896167153,134.49739326665582,134.52482422265965,137.76539074074074,132.28724910130722,25.410938697183667,-8320138.0,133.6961,0.8409356725146185,0.7737094149097334,137.8895309880315,-83.08459132521175,19.098695780337096,0.3096511783999782,48.650614825274914,-83.08459132521175
2016-07-14 21:00:00,137.296,140.519,142.219,136.377,137.391,140.584,142.621,136.415,460142,21649668.90099089,11.558958178130188,21.588320563263665,0.05523370757297317,23.549694114610748,136.12606809729758,135.31501214748397,140.34244074074073,134.42957998366015,38.76640237196406,-7859996.0,134.1506,1.0,0.9469785575048729,138.15897788922837,-78.52440051985889,20.515178742241822,0.25940083021040133,56.21833349024741,-78.52440051985889
2016-07-15 21:00:00,140.519,138.087,143.221,137.758,140.584,138.49,143.27,137.922,434912,21307139.105927315,11.44136236031717,33.86149900256476,-0.04725012410785214,22.229485801884003,136.9069336101789,135.75327166149967,141.07123703703706,136.43938831699347,47.07898151363604,-8294908.0,134.3582,0.7983241837619193,0.8797532854255126,138.19208010030553,-81.51501735243289,19.472004913873107,0.2474120307698043,50.76650431279591,-81.51501735243289
2016-07-17 21:00:00,138.087,138.952,139.353,138.758,138.49,139.128,139.542,139.068,1186,21306253.35909187,11.335526124285455,48.390963025109265,0.0361256202568182,17.4293805778933,137.70725003395748,136.18604222637586,140.5406796296297,138.16744109477122,44.39612016541101,-8293722.0,135.0161,0.8597707791582379,0.886031654306719,138.28567209027497,-80.60383610162958,18.351058485728604,0.2355730615338076,52.33144454378176,-80.60383610162958
2016-07-18 21:00:00,138.952,140.672,141.288,138.904,139.128,140.757,141.33,139.03,327585,21470615.572135348,11.25757351185691,60.444342647732455,0.06002011619373681,18.112072839446313,138.74085546946083,136.7711664995957,140.6245055555556,139.7389571895425,49.47659328660234,-7966137.0,135.9865,1.0,0.886031654306719,138.53280488124747,-78.27732472614575,19.568752458934675,0.23008086573844178,56.27447399926302,-78.27732472614575
2016-07-19 21:00:00,140.672,139.069,141.06,138.475,140.757,139.202,141.11,138.512,376569,21294071.676061444,11.167516160671218,46.769394261423926,0.0632466797190452,11.469974072849809,139.14334327067922,137.08892520998873,140.22362222222225,140.75413423202616,52.01446896115719,-8342706.0,136.8866,0.8498599980689382,0.9032102590757254,138.59972439312273,-80.4981505020066,17.749245838630152,0.25465976915758465,51.73554049511247,-80.4981505020066
2016-07-20 21:00:00,139.069,141.063,141.474,138.328,139.202,141.388,141.509,138.369,318790,21588292.510456353,11.142464544604096,52.14712204442314,0.1561906009373559,10.71420264744814,139.90660284711734,137.68928091821306,140.58272222222226,141.53902598039218,63.830520047900464,-8023916.0,137.98539999999997,1.0,0.949953332689646,138.87855195381044,-77.37614076179322,16.547162925117917,0.2929215539696168,57.13579694643761,-77.37614076179322
2016-07-21 21:00:00,141.063,140.009,142.381,139.071,141.388,140.051,142.427,139.114,380123,21423186.26324838,10.797818090143686,33.37882525851643,0.0912765055942027,7.080972363309219,139.98336119958412,138.04078390994005,140.77693148148148,141.8580474673203,75.00684157572181,-8404039.0,138.94339999999997,0.8262733887733864,0.8920444622807748,138.99579675842938,-79.28562247389995,18.800495897791382,0.45478435006924467,53.09835108151234,-79.28562247389995
2016-07-22 21:00:00,140.009,138.935,141.087,138.42,140.051,139.195,141.136,138.454,316204,21281707.96347209,10.117736281129318,2.9903017241378445,-0.04027292062451061,0.5468978880017332,139.87015817087746,138.2276286010669,140.1629925925926,141.74205571895428,66.66719201034692,-8720243.0,139.4937,0.45133850387790736,0.7592039642170979,139.01571708258643,-80.50814778845744,16.605694962725508,0.8329462543007441,50.55691697990614,-80.50814778845744
2016-07-24 21:00:00,138.935,139.446,139.723,139.176,139.195,139.666,139.89,139.495,1190,21281548.292586014,9.505662653016387,16.297729063686514,-0.15578532632998388,-0.13446566148148628,139.79324572817066,138.5275051209329,139.75779444444444,141.41786977124187,66.70263124187495,-8719053.0,139.58520000000001,0.569176882661996,0.6155962584377632,139.0807453743278,-79.83547322869508,19.63570454515603,0.8530990162926457,51.96258284899355,-79.83547322869508
2016-07-25 21:00:00,139.446,138.945,140.124,138.752,139.666,139.08,140.167,138.786,255062,21135086.188313752,8.844896387714746,-13.248766737138743,-0.12414193479550747,-2.043293421207081,139.65502002885043,138.73986696948566,139.25955925925925,140.93350694444447,62.02724933179667,-8974115.0,139.7541,0.20358868184955287,0.4080346894631521,139.080670836895,-80.6723889230066,23.77755045526097,1.0938528293434138,49.997594995134676,-80.6723889230066
2016-07-26 21:00:00,138.945,137.305,139.105,135.952,139.08,137.544,139.147,135.996,363080,21128748.70814873,8.34480674894327,-8.76412821938111,-0.1877392168893728,-8.225392069178477,139.13147567265852,138.73398207947915,138.33604629629633,140.21498929738567,51.250428456527004,-9337195.0,139.4501,0.0,0.2575885215038496,138.92700375320553,-82.86607920707235,26.251838050250214,0.913145806297392,45.037453585353255,-82.86607920707235
2016-07-27 21:00:00,137.305,139.32,139.907,137.311,137.544,139.41,139.954,137.392,426911,21374364.17028768,7.894726074048942,2.3456995508235754,0.02429792328780312,-2.4300815047767577,139.1470848755644,138.97892230561365,138.29972962962964,139.64425563725496,49.43707799473845,-8910284.0,139.5421,0.4854318418314226,0.22967350789365848,138.97530337788498,-80.20108827603937,29.007076288812755,0.9588690529608799,51.528428864022025,-80.20108827603937
2016-07-28 21:00:00,139.32,138.505,139.442,137.466,139.41,138.653,139.543,137.499,328261,21416761.87283171,7.489653466644047,-18.869955156950784,0.0357196349895633,-3.568389135124042,139.0184237112788,139.09078649974688,138.4300611111111,139.15257949346406,49.63375703180651,-9238545.0,139.4946,0.28850156087408485,0.2579778009018358,138.9430730400965,-81.28222339650667,24.732636416176344,0.9309261626844172,48.92403246581816,-81.28222339650667
2016-07-29 21:00:00,138.505,134.809,139.23,134.792,138.653,135.137,139.535,134.958,525325,20932526.309143703,7.365788119979642,-31.004500038135923,-0.16347768823524897,-10.10073628474073,137.9410906689355,138.65216295818684,137.15838333333335,138.30845718954248,44.38034077339829,-9763870.0,138.9326,0.0,0.2579778009018358,138.56246573608684,-86.30371756237592,21.315511149718276,0.6045915769544218,38.802793933962484,-86.30371756237592
2016-07-31 21:00:00,134.809,135.372,135.48,135.104,135.137,135.635,135.662,135.356,298,20932771.72090841,7.2543093079816785,-50.363302109778765,-0.1239347221546584,-12.439136656689135,137.27688519496851,138.23999800105005,135.87379629629632,137.40900588235291,41.88050083253167,-9763572.0,138.5759,0.0796672532394801,0.12272293803785499,138.26971916247814,-85.59248204058899,18.869723270333886,0.5133573875930549,40.73239168157885,-85.59248204058899
2016-08-01 21:00:00,135.372,134.868,136.253,134.495,135.635,135.018,136.291,134.52,258409,20819690.425030373,7.032178377183509,-47.02419882276009,-0.2692255584334449,-11.48286257992831,136.6313822517188,137.81737505536475,134.8252037037037,136.4517621732026,34.32338824391104,-10021981.0,137.9389,0.0,0.0265557510798267,137.94454724623034,-86.47367143203986,17.788691471646015,0.5082263425564036,39.037916803477515,-86.47367143203986
2016-08-02 21:00:00,134.868,134.721,135.558,133.89,135.018,134.802,135.596,133.932,313979,20834030.8120496,6.815360539465159,-43.65497366590498,-0.2112638280152209,-11.180979197630117,136.05771797917063,137.35647708675188,134.16920740740736,135.55665604575162,23.835615839343703,-10335960.0,137.414,0.0,0.0265557510798267,137.6302925216073,-86.78215912823663,18.014617998319675,0.4901071840354813,38.41628015439015,-86.78215912823663
2016-08-03 21:00:00,134.721,134.874,135.431,134.163,134.802,134.946,135.463,134.198,313167,20891217.829440907,6.6202244855186425,-48.479868529170275,-0.14017757017175192,-8.929077981437107,135.66861863321418,137.0078295655221,134.2045944444444,134.87088439542487,35.55610730316573,-10022793.0,136.98909999999998,0.02960526315789583,0.009868421052631944,137.36186326944656,-86.57650066410547,15.981188352410443,0.4829818950436257,39.134222193685076,-86.57650066410547
2016-08-04 21:00:00,134.874,132.623,135.238,132.541,134.946,132.719,135.308,132.575,340502,20586597.48915551,6.627302036966778,-55.91104860683861,-0.2223846840763565,-11.79922892378937,134.84735304544404,136.3856027357023,133.5705148148148,134.0887571895425,24.170038315750475,-10363295.0,136.2944,0.0,0.009868421052631944,136.8975769425019,-89.75706593924507,11.68128228179067,0.4480930675071797,32.60297761216877,-89.75706593924507
2016-08-05 21:00:00,132.623,132.944,133.232,132.222,132.719,133.243,133.444,132.258,208898,20724688.578531563,6.633671833270101,-41.495417269657736,-0.1332966126035514,-11.464659224569846,134.2789220820709,135.877940147769,132.98327222222218,133.37560310457516,21.605895861572506,-10154397.0,135.7107,0.07831415334030799,0.035973138832734605,136.53211924825172,-89.00869763921222,10.885270883093668,0.457666313433713,35.42071822838642,-89.00869763921222
2016-08-07 21:00:00,132.944,133.326,133.544,132.722,133.243,133.599,133.844,133.047,434,20724855.752935577,6.63940464994309,-65.62394127611535,-0.14869867255427194,-7.7911689647108275,133.95416469639977,135.50696772415486,132.9062611111111,132.8642237745098,28.631656195139115,-10153963.0,135.3162,0.1315199521745621,0.06994470183829003,136.23880732342656,-88.50026421399907,12.017097434788242,0.4601252235099279,37.39648299323164,-88.50026421399907
2016-08-08 21:00:00,133.326,133.55,134.011,133.159,133.599,133.615,134.041,133.224,193649,20716559.896142438,6.56886418494878,-62.09021444417032,-0.26493150978775887,-5.163507975128843,133.8264963896173,135.1416838551303,133.0320148148148,132.59789542483662,18.992640404481037,-9960314.0,134.73669999999998,0.1509942703067097,0.12027612527385993,135.9764265910839,-88.47741327354002,12.46127495008276,0.5965899242204831,37.4919833995884,-88.47741327354002
2016-08-09 21:00:00,133.55,132.429,133.673,132.081,133.615,132.537,133.77,132.117,222142,20607303.123002697,6.221777766453901,-45.80690627202232,-0.34056619325582005,-6.1320062029332725,133.43348936079474,134.69730584138205,132.92830555555557,132.39501233660133,20.882541603514795,-10182456.0,134.1251,0.0,0.09417140749375726,135.63248393197554,-90.01699538696639,13.088878945176674,0.9025937824635287,33.64926675777171,-90.01699538696639
2016-08-10 21:00:00,132.429,131.681,132.815,131.546,132.537,131.918,132.852,131.576,248186,20492157.267203327,5.971299989808509,-64.11937208901101,-0.2097331010773044,-7.128008770586413,132.9901929484855,134.23673499277385,132.4200888888889,132.1498244281046,21.92568895017287,-10430642.0,133.8032,0.0,0.0503314234355699,135.261035538778,-90.90104114597465,12.583174228706708,0.8058667006330303,31.58390938702962,-90.90104114597465
2016-08-11 21:00:00,131.681,132.026,132.244,131.0,131.918,132.149,132.27,131.027,222310,20671185.67428297,5.684169990827658,-53.021622620587394,-0.11267121106710824,-6.834762016742888,132.7120998241507,133.8531194172031,131.98434259259258,131.91619411764708,24.963841509493548,-10208332.0,133.45459999999997,0.07451612903225643,0.024838709677418812,134.94983198490021,-90.57113069309757,14.67922984766559,0.8651548327478981,33.28192596567861,-90.57113069309757
2016-08-12 21:00:00,132.026,130.783,132.521,130.349,132.149,130.989,132.556,130.381,261261,20555990.594282974,5.511452991744892,-59.999999999999645,-0.11344231205104979,-7.272838386213706,132.19321985139177,133.3676268064291,131.3501037037037,131.57646413398692,22.609486659703506,-10469593.0,133.05169999999998,0.0,0.024838709677418812,134.55374878641018,-92.2278238763764,17.544025863075884,0.8007593489341589,29.23364914338758,-92.2278238763764
2016-08-14 21:00:00,130.783,130.673,130.685,130.64,130.989,130.949,130.988,130.833,54,20556017.420089424,5.3600076925704006,-63.94176931690902,-0.13827363828671324,-7.272838386213479,131.85590649692938,132.96200917808633,130.8260074074074,131.2398495915033,22.65700672394938,-10469647.0,132.6664,0.0,0.024838709677418812,134.19327390776917,-92.28495122752393,14.47157658917861,0.8044000282570645,29.098041240593247,-92.28495122752393
2016-08-15 21:00:00,130.673,130.374,131.206,129.965,130.949,130.487,131.236,129.993,224703,20509919.861762796,5.136806923313362,-49.75479268836358,-0.19837169303474544,-6.9604581785625905,131.45700444907345,132.5070200978352,130.43363518518518,130.86898668300654,10.413272480828581,-10694350.0,132.22050000000002,0.0,0.0,133.82264651699225,-92.94477213327811,14.297472479136628,0.8856527629595125,27.463139603991536,-92.94477213327811
2016-08-16 21:00:00,130.374,130.831,130.876,129.059,130.487,130.903,130.911,129.255,378123,20884389.499443952,4.9359262309820275,-53.44906349931466,0.1519533056539789,-6.553473671529421,131.2412534419365,132.1760346621224,130.34176296296297,130.55791821895423,10.941100689087762,-10316227.0,132.0389,0.13299232736572728,0.044330775788575756,133.53068186529302,-92.35064768134364,18.881705863561955,0.8440985557044098,31.323643251326033,-92.35064768134364
2016-08-17 21:00:00,130.831,130.728,131.797,130.272,130.903,130.853,131.837,130.302,345982,20786793.274036795,4.755133607883826,-67.4361493123767,0.02961817641428186,-3.207378065711937,131.06006812551502,131.94173636704275,130.49683888888887,130.33896429738562,29.865386775564815,-10662209.0,131.79990000000004,0.117007672634275,0.08333333333333409,133.2629136787637,-92.42205687027804,20.11031510943826,0.8654187811378423,31.102580384191427,-92.42205687027804
2016-08-18 21:00:00,130.728,131.457,132.257,130.007,130.853,131.603,132.299,130.048,375696,20930161.93863031,4.592420247095444,-41.864336246358874,0.08304910294895468,-1.065494208912632,131.1486259070885,131.82786417481717,130.956262962963,130.3243388888889,34.32657874554367,-10286513.0,131.6003,0.3567774936061409,0.20225916453538106,133.09692231088735,-91.35091903626157,26.390999129805564,1.0338415024830598,38.35361372699279,-91.35091903626157
2016-08-19 21:00:00,131.457,130.814,132.014,130.335,131.603,131.126,132.043,130.362,328131,20900296.35683376,4.338178222385901,-33.555291319857474,0.07048926055491653,-0.6457540660076214,131.1163835306229,131.67384123260373,131.25539444444448,130.40400539215685,29.105259722707046,-10614644.0,131.3514,0.3117073170731739,0.2618308277711966,132.89983007979862,-92.03216269869607,26.02547131566552,1.5062510344352469,35.69862295753981,-92.03216269869607
2016-08-21 21:00:00,130.814,131.506,131.615,131.171,131.126,131.683,131.832,131.252,865,20900716.925799277,4.070560400147311,-5.672218199372803,0.12300861514350918,1.482444056470943,131.2262857901632,131.6176590504947,131.5250925925926,130.60359689542483,40.22227488446838,-10613779.0,131.26600000000002,0.7196149217809829,0.46269991082009926,132.77814707181875,-91.2366643339665,28.54175675449876,1.861148188284066,40.99792101352401,-91.2366643339665
2016-08-22 21:00:00,131.506,131.753,132.149,131.13,131.683,131.851,132.172,131.166,340208,21023814.05502393,3.82970436013258,-7.303921568627524,0.2146085277274398,2.1968925364961582,131.39473088011565,131.5882918430784,131.80421296296294,130.8955299019608,44.03702747423736,-10273571.0,131.25930000000002,0.820697954271961,0.6173400643753726,132.68543236463685,-90.99672945914679,33.826809219047114,1.8917300331456022,42.58370779630811,-90.99672945914679
2016-08-23 21:00:00,131.753,132.257,132.312,131.439,131.851,132.33,132.341,131.466,326221,21341832.927023932,3.6310339241193237,39.45278022947949,0.2598155202456495,3.3646975747970673,131.6500218491966,131.66841022927977,132.12677407407406,131.26529354575163,56.20143285967308,-9947350.0,131.2774,1.0,0.8467709586843147,132.64988912817316,-90.31262942915492,40.79512173333962,1.7719320740518325,47.08884902770277,-90.31262942915492
2016-08-24 21:00:00,132.257,132.885,133.29,131.963,132.33,132.958,133.322,131.991,281960,21469572.88194504,3.5150305317073918,50.388763481313994,0.3511154116988996,5.622843737718941,132.02559120501306,131.8148945440115,132.6535722222222,131.74239485294115,66.63577222346174,-9665390.0,131.4743,1.0,0.940232651423987,132.68070021535584,-89.41573001613847,37.49438492519839,1.31306154903501,52.51633960190595,-89.41573001613847
2016-08-25 21:00:00,132.885,132.538,133.272,132.369,132.958,132.697,133.308,132.399,227728,21391158.290085856,3.410627478536653,58.37295298468103,0.2951427242614229,5.050966062801874,132.23643789230817,131.90211242752645,132.96659814814814,132.19028668300652,76.97847370988286,-9893118.0,131.6491,0.8943747470659671,0.9647915823553225,132.68233019382026,-89.78848598237622,35.94654234494223,1.2113401649655469,50.14122190051755,-89.78848598237622
2016-08-26 21:00:00,132.538,133.54,133.87,132.346,132.697,133.86,133.899,132.4,376237,21747817.91450214,3.3702647306829876,65.23273770130224,0.4152416475178034,6.261024144927909,132.70055484063053,132.13694993693926,133.4760962962963,132.7140030228758,78.85146396076053,-9516881.0,131.9864,1.0,0.9647915823553225,132.80009717443824,-88.1275082477613,33.732247915451595,1.0269747968554537,59.26294724946902,-88.1275082477613
2016-08-28 21:00:00,133.54,133.761,133.927,133.62,133.86,133.889,134.059,133.762,940,21747681.820226047,3.336838257614689,67.28723404255321,0.33152954290609477,6.907974051798547,133.04320441114623,132.36789395885447,133.95757962962963,133.22516960784313,87.44195285514803,-9515941.0,132.28500000000003,1.0,0.9647915823553225,132.9089874569944,-88.08609091817934,28.473207473372707,0.9445398115012311,59.46839666882362,-88.08609091817934
2016-08-29 21:00:00,133.761,133.521,134.385,133.416,133.889,133.607,134.413,133.442,271728,21568302.162141595,3.2794544318532206,49.55489614243287,0.3089317164330838,5.453034335176087,133.25374348043235,132.54467838817433,134.0644018518519,133.63820334967318,85.60891172429895,-9787669.0,132.56040000000002,0.8979370249728519,0.965979008324284,132.97878871129495,-88.48883874376955,25.636685004175742,0.9985290076608928,56.39536305584167,-88.48883874376955
2016-08-30 21:00:00,133.521,134.587,134.866,133.325,133.607,134.804,134.894,133.364,300991,21833882.45625924,3.319308988667898,77.20403022670004,0.3681129143025271,6.368251208974802,133.70548752188728,132.8592223419101,134.45462407407413,134.09099852941173,85.22370014440101,-9486678.0,132.8805,1.0,0.965979008324284,133.16130984016547,-86.77930276067923,27.946587073054545,0.861762236477169,64.94003022818997,-86.77930276067923
2016-08-31 21:00:00,134.587,135.831,135.889,134.564,134.804,135.925,135.934,134.625,317795,22147307.471538085,3.41157808980111,79.617117117117,0.5100932168450857,9.194023168190022,134.33870172641323,133.3105188669659,135.26374074074076,134.65109076797384,99.96137043585709,-9168883.0,133.3604,1.0,0.965979008324284,133.43767885614892,-85.17830874476925,27.83337726872134,0.7498431960636586,70.87816631316176,-85.17830874476925
